area,ID,latitude,longitude,PSR_ID,perimeter
4.165,9,-81.771,7.496,SP_817710_0074960,9.354
37.039,10,-81.486,14.799,SP_814860_0147990,22.054
2.736,3488,-74.896,167.459,SP_748960_1674590,8.640
2.102,3489,-73.384,207.407,SP_733840_2074070,6.720
1.541,3486,-75.281,176.980,SP_752810_1769800,6.240
1.094,3487,-75.181,173.814,SP_751810_1738140,5.040
1.829,3484,-71.536,142.442,SP_715360_1424420,6.000
2.434,3485,-75.051,169.567,SP_750510_1695670,6.960
1.944,3482,-73.710,206.035,SP_737100_2060350,7.200
8.006,3483,-75.336,182.164,SP_753360_1821640,13.440
3.557,3496,-75.030,182.716,SP_750300_1827160,9.120
2.059,3497,-71.697,215.279,SP_716970_2152790,7.200
3.643,3494,-72.834,149.823,SP_728340_1498230,9.120
1.944,3495,-74.848,169.694,SP_748480_1696940,6.480
1.224,3492,-73.481,206.136,SP_734810_2061360,5.760
2.822,3493,-74.699,166.144,SP_746990_1661440,7.920
7.502,3490,-73.884,203.817,SP_738840_2038170,13.440
1.181,3491,-73.346,206.957,SP_733460_2069570,5.280
16.955,39,-81.819,69.446,SP_818190_0694460,17.425
86.573,40,-81.308,72.080,SP_813080_0720800,36.232
1.276,37,-80.831,70.216,SP_808310_0702160,5.037
8.821,38,-81.894,290.773,SP_818940_2907730,11.199
71.806,35,-81.502,294.569,SP_815020_2945690,46.558
11.279,36,-81.486,68.183,SP_814860_0681830,12.824
43.111,33,-81.414,296.311,SP_814140_2963110,27.245
17.099,34,-81.233,66.015,SP_812330_0660150,15.333
1.684,47,-81.282,275.917,SP_812820_2759170,5.319
7.200,48,-82.016,263.191,SP_820160_2631910,9.929
4.298,45,-81.589,279.278,SP_815890_2792780,7.772
1.791,46,-81.448,82.873,SP_814480_0828730,5.177
7.121,43,-81.566,282.989,SP_815660_2829890,13.542
8.016,44,-82.010,283.129,SP_820100_2831290,10.723
11.045,41,-81.858,286.352,SP_818580_2863520,12.496
10.788,42,-82.122,285.391,SP_821220_2853910,11.962
2.312,23,-80.064,303.550,SP_800640_3035500,7.533
16.119,24,-80.223,56.111,SP_802230_0561110,14.784
17.433,22,-80.494,307.025,SP_804940_3070250,15.326
12.994,19,-82.007,16.709,SP_820070_0167090,13.505
10.365,20,-79.724,312.552,SP_797240_3125520,11.972
5.225,17,-81.384,335.518,SP_813840_3355180,8.756
5.857,18,-81.616,336.655,SP_816160_3366550,9.036
1.470,31,-81.506,297.743,SP_815060_2977430,5.395
2.055,32,-80.885,64.557,SP_808850_0645570,5.836
1.198,29,-81.333,298.015,SP_813330_2980150,4.346
1.703,30,-81.299,62.950,SP_812990_0629500,5.127
1.035,27,-80.032,300.960,SP_800320_3009600,4.118
3.202,28,-80.442,60.484,SP_804420_0604840,6.698
19.144,25,-80.030,302.287,SP_800300_3022870,22.122
6.665,26,-80.012,301.524,SP_800120_3015240,10.357
1.580,71,-80.749,240.909,SP_807490_2409090,5.082
1.458,72,-80.659,240.934,SP_806590_2409340,4.731
3.314,69,-80.649,115.671,SP_806490_1156710,7.023
1.149,70,-80.991,117.857,SP_809910_1178570,4.398
11.745,67,-80.796,114.642,SP_807960_1146420,15.901
2.793,68,-81.023,116.539,SP_810230_1165390,7.273
9.198,65,-80.957,245.445,SP_809570_2454450,11.259
8.583,66,-81.311,243.429,SP_813110_2434290,11.261
2.240,79,-79.410,126.143,SP_794100_1261430,6.759
1.052,80,-79.413,128.219,SP_794130_1282190,4.754
6.879,77,-80.114,237.025,SP_801140_2370250,12.816
6.382,78,-79.996,128.458,SP_799960_1284580,9.438
7.815,75,-80.344,240.864,SP_803440_2408640,11.115
1.311,76,-80.315,240.327,SP_803150_2403270,4.587
1.472,73,-80.699,240.120,SP_806990_2401200,4.751
1.017,74,-80.509,119.630,SP_805090_1196300,4.479
1.359,55,-81.208,254.110,SP_812080_2541100,4.721
1.012,56,-81.808,109.858,SP_818080_1098580,3.892
3.992,53,-81.689,254.854,SP_816890_2548540,7.596
2.756,54,-81.350,255.160,SP_813500_2551600,6.568
1.264,51,-81.567,258.753,SP_815670_2587530,4.436
8.739,52,-81.678,256.650,SP_816780_2566500,11.337
8.350,49,-82.029,96.985,SP_820290_0969850,10.639
3.335,50,-82.049,261.238,SP_820490_2612380,6.847
1.162,63,-81.186,115.107,SP_811860_1151070,4.690
1.539,64,-81.373,244.186,SP_813730_2441860,6.052
15.679,61,-81.117,110.332,SP_811170_1103320,23.200
8.765,62,-81.234,113.852,SP_812340_1138520,14.578
1.364,59,-80.996,110.279,SP_809960_1102790,4.716
1.196,60,-81.817,247.381,SP_818170_2473810,4.956
3.935,57,-81.232,251.566,SP_812320_2515660,8.477
2.722,58,-81.032,251.486,SP_810320_2514860,6.862
1.771,3344,-76.053,210.641,SP_760530_2106410,6.960
5.227,3345,-72.763,133.963,SP_727630_1339630,15.840
1.771,3342,-77.910,188.270,SP_779100_1882700,6.240
1.022,3343,-75.019,217.086,SP_750190_2170860,5.280
1.613,3340,-76.952,204.201,SP_769520_2042010,6.000
1.397,3341,-78.027,182.324,SP_780270_1823240,5.760
8.842,3338,-78.156,179.891,SP_781560_1798910,13.680
2.174,3339,-74.062,138.102,SP_740620_1381020,6.720
3.485,3352,-76.314,207.077,SP_763140_2070770,8.640
3.816,3353,-72.393,226.226,SP_723930_2262260,9.840
1.814,3350,-76.219,208.441,SP_762190_2084410,6.720
2.506,3351,-77.821,182.697,SP_778210_1826970,8.160
6.754,3348,-71.996,132.012,SP_719960_1320120,13.440
1.843,3349,-77.763,172.651,SP_777630_1726510,6.960
16.085,3346,-75.657,213.217,SP_756570_2132170,24.240
2.232,3347,-77.497,165.882,SP_774970_1658820,7.200
3.470,3328,-78.031,194.232,SP_780310_1942320,8.880
2.736,3329,-77.316,156.399,SP_773160_1563990,8.160
1.181,3326,-76.386,211.927,SP_763860_2119270,7.200
1.411,3327,-77.155,205.601,SP_771550_2056010,5.520
1.555,3324,-78.425,183.508,SP_784250_1835080,6.000
3.946,3325,-78.452,178.274,SP_784520_1782740,9.600
1.282,3322,-73.165,132.979,SP_731650_1329790,6.240
1.426,3323,-73.895,224.509,SP_738950_2245090,6.000
2.477,3336,-77.114,204.129,SP_771140_2041290,6.960
2.261,3337,-78.176,178.352,SP_781760_1783520,8.400
1.166,3334,-73.213,133.975,SP_732130_1339750,6.960
28.426,3335,-72.517,228.418,SP_725170_2284180,34.560
1.526,3332,-73.301,225.925,SP_733010_2259250,5.760
2.592,3333,-76.587,209.723,SP_765870_2097230,7.920
2.722,3330,-78.340,181.573,SP_783400_1815730,7.920
1.123,3331,-78.039,167.239,SP_780390_1672390,4.800
5.170,3376,-77.156,186.864,SP_771560_1868640,11.280
1.123,3377,-75.463,208.222,SP_754630_2082220,5.040
1.022,3374,-74.330,144.188,SP_743300_1441880,7.440
28.411,3375,-76.569,160.864,SP_765690_1608640,24.960
1.858,3372,-75.864,205.897,SP_758640_2058970,7.200
12.024,3373,-72.352,135.795,SP_723520_1357950,19.440
2.318,3370,-73.868,141.262,SP_738680_1412620,9.120
7.142,3371,-76.777,161.948,SP_767770_1619480,19.920
3.024,3384,-73.634,217.964,SP_736340_2179640,9.360
1.138,3385,-76.930,171.695,SP_769300_1716950,6.240
2.808,3382,-76.835,169.194,SP_768350_1691940,8.880
1.382,3383,-74.605,147.165,SP_746050_1471650,5.520
1.483,3380,-76.894,169.853,SP_768940_1698530,6.240
4.464,3381,-77.109,180.304,SP_771090_1803040,12.480
7.402,3378,-71.987,224.900,SP_719870_2249000,13.920
33.610,3379,-76.910,167.809,SP_769100_1678090,40.560
1.166,3360,-76.285,155.606,SP_762850_1556060,4.800
1.627,3361,-77.046,195.511,SP_770460_1955110,7.920
1.123,3358,-70.591,230.270,SP_705910_2302700,4.800
1.454,3359,-76.855,161.700,SP_768550_1617000,6.000
5.170,3356,-74.021,140.825,SP_740210_1408250,16.560
7.445,3357,-72.080,133.789,SP_720800_1337890,12.720
1.642,3354,-76.010,152.464,SP_760100_1524640,6.000
3.024,3355,-72.324,225.567,SP_723240_2255670,12.480
2.218,3368,-74.382,143.855,SP_743820_1438550,7.440
1.699,3369,-72.610,136.380,SP_726100_1363800,8.400
1.066,3366,-75.608,209.143,SP_756080_2091430,5.040
1.829,3367,-75.899,206.716,SP_758990_2067160,6.000
8.064,3364,-76.513,158.002,SP_765130_1580020,13.440
1.166,3365,-74.753,145.373,SP_747530_1453730,6.480
1.469,3362,-76.940,163.188,SP_769400_1631880,6.720
1.670,3363,-74.782,214.745,SP_747820_2147450,6.480
42.998,3408,-76.135,197.602,SP_761350_1976020,46.080
4.594,3409,-70.543,132.808,SP_705430_1328080,10.320
5.645,3406,-74.468,211.575,SP_744680_2115750,12.720
2.650,3407,-76.514,169.477,SP_765140_1694770,7.920
2.347,3404,-74.227,213.471,SP_742270_2134710,7.920
2.074,3405,-76.210,196.324,SP_762100_1963240,10.320
1.843,3402,-76.679,169.371,SP_766790_1693710,8.400
7.344,3403,-76.320,196.291,SP_763200_1962910,21.600
2.030,3416,-76.088,195.802,SP_760880_1958020,8.160
4.507,3417,-73.975,213.508,SP_739750_2135080,10.800
9.562,3414,-76.660,178.304,SP_766600_1783040,14.400
100.195,3415,-72.148,222.411,SP_721480_2224110,61.440
1.267,3412,-73.799,145.322,SP_737990_1453220,5.280
3.758,3413,-75.272,205.082,SP_752720_2050820,9.360
3.744,3410,-76.498,170.310,SP_764980_1703100,8.880
1.541,3411,-75.958,161.519,SP_759580_1615190,6.000
3.643,3392,-74.818,211.061,SP_748180_2110610,9.600
2.866,3393,-73.647,217.327,SP_736470_2173270,7.920
1.958,3390,-76.436,196.591,SP_764360_1965910,8.640
1.843,3391,-76.804,170.948,SP_768040_1709480,7.920
2.578,3388,-72.076,223.853,SP_720760_2238530,8.160
2.621,3389,-76.963,174.718,SP_769630_1747180,8.400
1.886,3386,-75.916,202.853,SP_759160_2028530,6.720
1.368,3387,-73.920,216.254,SP_739200_2162540,5.520
4.234,3400,-75.520,205.338,SP_755200_2053380,10.080
1.512,3401,-75.692,203.676,SP_756920_2036760,6.240
96.854,3398,-76.470,197.166,SP_764700_1971660,125.040
8.525,3399,-74.891,210.491,SP_748910_2104910,19.440
2.304,3396,-74.150,145.616,SP_741500_1456160,6.960
2.981,3397,-76.643,168.952,SP_766430_1689520,8.160
2.736,3394,-73.042,219.873,SP_730420_2198730,7.920
4.435,3395,-76.794,171.537,SP_767940_1715370,12.480
3.010,3440,-75.636,164.411,SP_756360_1644110,8.400
2.678,3441,-73.373,213.880,SP_733730_2138800,7.920
1.037,3438,-73.182,144.684,SP_731820_1446840,4.800
3.096,3439,-76.170,183.131,SP_761700_1831310,10.080
5.760,3436,-73.569,146.586,SP_735690_1465860,11.040
3.701,3437,-75.802,165.529,SP_758020_1655290,8.880
8.856,3434,-73.783,212.711,SP_737830_2127110,13.680
1.771,3435,-74.616,206.990,SP_746160_2069900,6.960
4.392,3448,-69.850,226.304,SP_698500_2263040,10.080
2.707,3449,-75.963,177.147,SP_759630_1771470,7.920
1.253,3446,-75.891,171.934,SP_758910_1719340,5.760
2.318,3447,-75.983,182.287,SP_759830_1822870,7.440
1.354,3444,-75.928,171.004,SP_759280_1710040,5.280
1.469,3445,-76.022,178.146,SP_760220_1781460,6.000
2.074,3442,-73.863,149.065,SP_738630_1490650,7.200
3.816,3443,-75.526,162.830,SP_755260_1628300,10.800
1.973,3424,-74.993,205.640,SP_749930_2056400,6.480
2.059,3425,-73.440,215.235,SP_734400_2152350,7.920
2.131,3422,-75.770,161.912,SP_757700_1619120,7.200
3.254,3423,-76.469,178.140,SP_764690_1781400,8.880
17.165,3420,-74.213,211.676,SP_742130_2116760,20.400
5.501,3421,-75.286,203.316,SP_752860_2033160,11.040
5.803,3418,-74.064,147.186,SP_740640_1471860,13.440
2.261,3419,-74.051,212.944,SP_740510_2129440,6.960
2.909,3432,-76.336,178.636,SP_763360_1786360,12.960
4.565,3433,-76.229,172.893,SP_762290_1728930,10.320
1.382,3430,-75.789,195.959,SP_757890_1959590,6.000
1.282,3431,-75.572,198.879,SP_755720_1988790,7.680
2.779,3428,-76.312,174.067,SP_763120_1740670,7.680
4.349,3429,-73.929,212.148,SP_739290_2121480,9.840
3.787,3426,-72.394,219.815,SP_723940_2198150,10.320
2.376,3427,-76.355,174.827,SP_763550_1748270,7.680
1.048,1129,-83.165,202.556,SP_831650_2025560,5.160
4.651,1130,-80.710,227.122,SP_807100_2271220,11.160
1.494,1127,-83.605,168.433,SP_836050_1684330,9.000
2.275,1128,-81.054,134.635,SP_810540_1346350,11.760
1.760,1125,-81.235,224.668,SP_812350_2246680,7.800
5.137,1123,-83.176,204.137,SP_831760_2041370,13.320
1.426,1124,-80.281,129.931,SP_802810_1299310,8.640
1.386,1137,-82.138,214.501,SP_821380_2145010,9.000
2.005,1138,-83.195,162.677,SP_831950_1626770,9.720
2.426,1135,-80.629,133.179,SP_806290_1331790,9.000
1.336,1136,-82.855,155.284,SP_828550_1552840,8.400
1.411,1133,-82.638,150.230,SP_826380_1502300,6.120
4.126,1134,-81.519,221.140,SP_815190_2211400,12.360
1.166,1131,-83.234,199.282,SP_832340_1992820,5.400
3.802,1132,-81.875,141.341,SP_818750_1413410,18.480
1.523,1113,-80.505,130.250,SP_805050_1302500,8.160
2.218,1114,-82.619,146.152,SP_826190_1461520,10.800
5.134,1111,-83.677,196.851,SP_836770_1968510,23.040
3.272,1112,-82.762,147.413,SP_827620_1474130,12.000
1.364,1109,-83.627,197.778,SP_836270_1977780,7.440
6.682,1110,-82.593,215.166,SP_825930_2151660,13.920
1.076,1107,-82.944,149.034,SP_829440_1490340,10.320
1.339,1108,-81.950,138.719,SP_819500_1387190,7.320
2.030,1121,-83.098,154.582,SP_830980_1545820,7.680
2.556,1122,-81.787,220.602,SP_817870_2206020,8.040
1.321,1120,-82.516,146.235,SP_825160_1462350,7.560
1.483,1117,-83.557,196.825,SP_835570_1968250,8.160
2.102,1118,-81.825,139.187,SP_818250_1391870,7.320
6.772,1115,-83.045,208.424,SP_830450_2084240,16.560
7.805,1116,-83.697,193.595,SP_836970_1935950,15.720
8.053,1161,-81.098,142.364,SP_810980_1423640,25.440
4.806,1162,-81.672,148.318,SP_816720_1483180,20.760
2.830,1159,-80.458,222.065,SP_804580_2220650,8.400
6.959,1160,-82.803,190.508,SP_828030_1905080,16.080
3.204,1157,-82.805,169.475,SP_828050_1694750,9.600
1.757,1158,-80.749,220.166,SP_807490_2201660,7.920
1.012,1155,-81.218,142.773,SP_812180_1427730,6.240
4.784,1169,-80.132,136.895,SP_801320_1368950,14.040
2.048,1170,-80.032,223.376,SP_800320_2233760,7.560
1.019,1167,-80.645,219.550,SP_806450_2195500,5.040
1.710,1168,-82.577,193.233,SP_825770_1932330,6.960
1.303,1165,-82.465,197.530,SP_824650_1975300,6.360
1.192,1166,-79.911,135.465,SP_799110_1354650,7.080
1.166,1163,-82.781,171.138,SP_827810_1711380,6.480
4.439,1164,-82.189,204.466,SP_821890_2044660,10.440
8.737,1145,-82.727,206.524,SP_827270_2065240,21.480
7.132,1146,-82.027,214.654,SP_820270_2146540,15.360
1.836,1143,-82.120,213.695,SP_821200_2136950,9.600
2.225,1144,-82.497,209.120,SP_824970_2091200,7.560
1.516,1141,-80.150,131.238,SP_801500_1312380,8.760
1.458,1142,-80.932,223.772,SP_809320_2237720,6.000
3.290,1139,-83.230,163.467,SP_832300_1634670,12.000
5.238,1140,-80.789,134.487,SP_807890_1344870,20.760
2.394,1153,-83.050,175.335,SP_830500_1753350,8.040
1.282,1154,-82.037,151.547,SP_820370_1515470,6.000
2.081,1151,-82.997,194.295,SP_829970_1942950,7.560
1.793,1152,-82.265,152.088,SP_822650_1520880,6.720
4.378,1149,-82.497,206.927,SP_824970_2069270,10.560
2.776,1147,-80.135,132.370,SP_801350_1323700,16.320
1.098,1148,-80.755,136.391,SP_807550_1363910,5.280
1.879,1177,-81.468,209.846,SP_814680_2098460,7.200
4.280,1178,-82.508,189.062,SP_825080_1890620,12.360
5.501,1175,-82.443,193.582,SP_824430_1935820,12.960
7.909,1176,-82.603,172.838,SP_826030_1728380,15.480
1.044,1173,-80.977,216.324,SP_809770_2163240,5.280
2.304,1171,-81.720,151.002,SP_817200_1510020,15.120
1.073,1172,-81.739,151.580,SP_817390_1515800,9.600
11.143,1187,-82.463,270.134,SP_824630_2701340,17.160
1.022,1180,-80.346,219.250,SP_803460_2192500,5.640
2.527,1001,-83.198,229.784,SP_831980_2297840,9.480
1.195,1002,-84.875,210.672,SP_848750_2106720,5.640
9.882,999,-84.389,140.279,SP_843890_1402790,16.440
1.296,997,-85.650,170.030,SP_856500_1700300,9.960
4.032,998,-85.652,172.267,SP_856520_1722670,17.040
3.784,995,-85.724,173.254,SP_857240_1732540,21.240
1.120,1009,-84.321,143.626,SP_843210_1436260,6.240
2.761,1010,-84.587,147.526,SP_845870_1475260,19.080
1.454,1007,-81.848,236.331,SP_818480_2363310,5.640
1.829,1008,-85.104,158.206,SP_851040_1582060,7.080
1.188,1005,-83.108,130.349,SP_831080_1303490,5.520
1.483,1006,-84.441,215.908,SP_844410_2159080,11.280
1.364,1003,-84.644,145.454,SP_846440_1454540,5.520
2.250,1004,-84.388,218.042,SP_843880_2180420,7.800
5.774,985,-83.938,132.251,SP_839380_1322510,12.120
1.652,986,-81.970,239.215,SP_819700_2392150,6.720
2.052,983,-85.513,206.318,SP_855130_2063180,10.560
3.071,984,-85.563,203.886,SP_855630_2038860,13.800
3.650,981,-85.486,207.420,SP_854860_2074200,10.320
2.329,982,-83.037,125.124,SP_830370_1251240,9.000
2.059,979,-85.715,201.128,SP_857150_2011280,11.040
1.033,980,-82.100,120.464,SP_821000_1204640,4.920
2.840,993,-85.543,161.499,SP_855430_1614990,10.560
1.606,994,-81.741,238.883,SP_817410_2388830,7.080
4.064,992,-82.591,235.446,SP_825910_2354460,10.920
1.854,990,-85.754,167.696,SP_857540_1676960,8.640
1.138,987,-84.873,216.402,SP_848730_2164020,8.400
1.210,988,-82.209,237.949,SP_822090_2379490,6.000
1.048,1033,-84.893,169.214,SP_848930_1692140,5.760
2.372,1034,-83.179,222.713,SP_831790_2227130,9.720
1.667,1029,-82.843,133.749,SP_828430_1337490,6.480
1.112,1030,-82.205,230.373,SP_822050_2303730,6.480
4.770,1028,-84.948,166.815,SP_849480_1668150,15.000
1.408,1042,-82.950,136.185,SP_829500_1361850,5.520
5.735,1039,-82.705,226.261,SP_827050_2262610,14.280
1.487,1040,-83.132,222.380,SP_831320_2223800,6.480
2.405,1037,-84.844,193.066,SP_848440_1930660,8.280
9.061,1035,-81.173,124.312,SP_811730_1243120,26.760
2.635,1036,-83.430,220.134,SP_834300_2201340,9.360
1.303,1017,-84.867,157.385,SP_848670_1573850,5.520
3.996,1018,-82.618,230.248,SP_826180_2302480,12.120
1.703,1016,-84.989,160.762,SP_849890_1607620,7.320
4.324,1013,-85.149,163.662,SP_851490_1636620,10.440
3.636,1011,-83.744,223.017,SP_837440_2230170,13.560
1.584,1012,-82.349,232.473,SP_823490_2324730,7.200
6.577,1025,-84.878,199.582,SP_848780_1995820,13.920
3.474,1026,-83.887,217.426,SP_838870_2174260,13.680
2.329,1023,-81.155,237.143,SP_811550_2371430,10.440
1.721,1024,-82.380,230.658,SP_823800_2306580,6.720
3.672,1021,-82.881,132.122,SP_828810_1321220,9.000
1.382,1022,-83.073,226.167,SP_830730_2261670,6.840
2.477,1019,-82.716,130.580,SP_827160_1305800,10.440
5.126,1020,-82.343,231.876,SP_823430_2318760,13.680
3.330,1066,-82.836,139.894,SP_828360_1398940,9.600
1.307,1064,-82.188,226.285,SP_821880_2262850,6.600
2.329,1061,-84.361,199.214,SP_843610_1992140,8.400
1.012,1062,-81.276,127.873,SP_812760_1278730,6.480
1.418,1059,-84.573,168.429,SP_845730_1684290,7.440
1.480,1073,-82.395,137.451,SP_823950_1374510,11.040
2.117,1071,-84.399,173.174,SP_843990_1731740,7.320
1.364,1072,-82.636,139.365,SP_826360_1393650,6.000
1.091,1069,-82.603,221.541,SP_826030_2215410,9.960
1.102,1070,-84.435,181.898,SP_844350_1818980,5.760
3.686,1067,-82.730,139.098,SP_827300_1390980,12.240
1.361,1068,-82.241,135.315,SP_822410_1353150,9.720
2.776,1049,-81.392,233.279,SP_813920_2332790,11.880
1.346,1050,-83.899,212.137,SP_838990_2121370,6.120
1.094,1047,-84.721,166.394,SP_847210_1663940,7.800
1.822,1048,-82.557,226.402,SP_825570_2264020,7.800
1.220,1045,-84.484,201.860,SP_844840_2018600,5.640
2.887,1043,-84.818,191.921,SP_848180_1919210,10.920
5.976,1044,-83.180,221.834,SP_831800_2218340,16.920
1.411,1057,-81.973,229.218,SP_819730_2292180,7.440
1.886,1058,-82.516,224.918,SP_825160_2249180,9.960
4.385,1055,-82.950,222.773,SP_829500_2227730,17.640
3.485,1056,-84.659,168.218,SP_846590_1682180,15.360
1.080,1053,-84.783,174.660,SP_847830_1746600,6.480
7.708,1051,-81.857,230.950,SP_818570_2309500,16.200
1.062,1052,-84.681,166.942,SP_846810_1669420,9.480
1.958,1097,-80.468,231.673,SP_804680_2316730,7.560
9.000,1098,-84.080,177.264,SP_840800_1772640,18.480
1.357,1096,-83.441,154.014,SP_834410_1540140,7.080
2.171,1093,-83.226,209.956,SP_832260_2099560,7.680
2.534,1094,-81.702,224.887,SP_817020_2248870,9.960
4.997,1092,-84.135,185.561,SP_841350_1855610,21.000
1.310,1105,-80.489,129.098,SP_804890_1290980,8.040
1.505,1106,-83.243,206.757,SP_832430_2067570,6.960
1.310,1104,-83.382,154.857,SP_833820_1548570,6.360
7.592,1101,-83.640,200.793,SP_836400_2007930,16.200
3.053,1102,-82.790,145.805,SP_827900_1458050,11.280
2.736,1099,-82.845,213.711,SP_828450_2137110,14.040
1.620,1100,-84.009,185.505,SP_840090_1855050,11.640
4.946,1081,-82.228,137.178,SP_822280_1371780,21.120
4.104,1079,-82.409,138.555,SP_824090_1385550,16.800
2.192,1080,-82.470,220.603,SP_824700_2206030,7.680
1.289,1077,-82.175,223.360,SP_821750_2233600,10.920
1.184,1078,-83.122,146.192,SP_831220_1461920,8.760
1.552,1075,-84.316,174.915,SP_843160_1749150,10.800
2.603,1076,-83.189,213.734,SP_831890_2137340,8.760
5.836,1089,-84.171,174.591,SP_841710_1745910,12.360
1.487,1090,-83.556,205.071,SP_835560_2050710,6.360
3.514,1087,-82.374,139.634,SP_823740_1396340,9.960
2.516,1088,-81.700,225.530,SP_817000_2255300,9.720
2.826,1085,-82.439,219.808,SP_824390_2198080,10.320
1.184,1086,-82.955,214.248,SP_829550_2142480,5.040
4.010,1083,-81.676,226.336,SP_816760_2263360,9.840
1.368,1084,-83.983,195.133,SP_839830_1951330,5.880
2.412,874,-86.856,233.889,SP_868560_2338890,11.280
2.797,871,-86.625,237.481,SP_866250_2374810,8.520
1.962,869,-86.707,237.363,SP_867070_2373630,10.080
5.432,870,-87.519,135.846,SP_875190_1358460,13.560
9.162,867,-88.277,182.764,SP_882770_1827640,18.000
2.398,868,-88.101,159.411,SP_881010_1594110,7.800
7.830,881,-84.006,250.815,SP_840060_2508150,15.360
1.058,882,-87.333,139.216,SP_873330_1392160,5.160
1.224,879,-83.762,251.868,SP_837620_2518680,6.840
2.257,880,-82.558,105.179,SP_825580_1051790,7.440
1.022,877,-85.602,244.120,SP_856020_2441200,10.440
1.073,878,-87.711,148.336,SP_877110_1483360,4.920
1.069,875,-87.852,151.191,SP_878520_1511910,6.600
4.453,876,-84.550,249.350,SP_845500_2493500,19.440
1.051,858,-88.094,148.929,SP_880940_1489290,7.200
1.969,856,-84.171,253.753,SP_841710_2537530,9.120
2.354,854,-84.809,251.957,SP_848090_2519570,8.040
4.655,851,-87.825,133.918,SP_878250_1339180,13.440
3.272,852,-86.573,243.660,SP_865730_2436600,14.520
4.835,865,-84.380,252.202,SP_843800_2522020,17.040
2.304,866,-82.328,256.698,SP_823280_2566980,9.720
1.894,863,-87.845,217.860,SP_878450_2178600,6.720
1.699,864,-83.758,254.058,SP_837580_2540580,9.120
2.750,861,-87.218,233.306,SP_872180_2333060,11.880
1.012,862,-87.937,145.592,SP_879370_1455920,4.800
1.213,859,-84.762,251.443,SP_847620_2514430,7.920
6.743,860,-84.493,252.644,SP_844930_2526440,17.280
2.120,905,-84.463,114.719,SP_844630_1147190,10.440
1.076,906,-84.194,246.382,SP_841940_2463820,5.760
1.332,903,-86.545,228.043,SP_865450_2280430,6.000
1.613,904,-87.676,172.727,SP_876760_1727270,6.000
8.942,901,-84.392,113.543,SP_843920_1135430,15.480
1.328,902,-85.558,120.782,SP_855580_1207820,6.480
3.236,899,-83.955,111.630,SP_839550_1116300,9.240
1.825,913,-86.283,226.168,SP_862830_2261680,10.200
1.940,914,-83.433,113.299,SP_834330_1132990,7.200
2.704,911,-86.044,230.414,SP_860440_2304140,9.720
1.588,909,-87.228,206.484,SP_872280_2064840,7.200
1.390,910,-84.467,243.319,SP_844670_2433190,7.560
1.393,907,-84.457,244.219,SP_844570_2442190,10.680
1.148,908,-86.588,223.883,SP_865880_2238830,5.640
1.253,889,-84.355,111.971,SP_843550_1119710,6.120
1.091,890,-86.676,230.305,SP_866760_2303050,5.400
1.562,887,-86.427,234.433,SP_864270_2344330,7.440
1.026,888,-87.198,138.665,SP_871980_1386650,5.160
5.216,885,-87.960,167.964,SP_879600_1679640,17.880
2.135,886,-85.522,242.639,SP_855220_2426390,8.520
3.654,883,-86.713,128.042,SP_867130_1280420,12.240
4.874,884,-86.745,232.484,SP_867450_2324840,14.640
6.106,897,-84.118,248.277,SP_841180_2482770,12.000
2.167,898,-85.362,241.254,SP_853620_2412540,7.920
1.325,896,-86.571,230.393,SP_865710_2303930,5.640
1.688,893,-85.277,242.691,SP_852770_2426910,6.720
1.375,894,-85.623,240.231,SP_856230_2402310,6.360
1.120,891,-87.037,136.141,SP_870370_1361410,6.360
4.324,892,-87.235,140.442,SP_872350_1404420,10.920
1.962,937,-82.046,247.115,SP_820460_2471150,9.840
1.487,938,-84.908,127.739,SP_849080_1277390,7.320
3.517,935,-84.279,237.616,SP_842790_2376160,18.600
1.717,936,-86.840,191.958,SP_868400_1919580,6.840
6.714,933,-83.614,241.506,SP_836140_2415060,14.280
1.048,934,-86.871,190.372,SP_868710_1903720,7.560
1.714,931,-83.926,240.114,SP_839260_2401140,6.720
1.501,932,-86.941,174.622,SP_869410_1746220,6.720
1.303,945,-82.402,244.338,SP_824020_2443380,5.760
7.290,946,-81.907,245.641,SP_819070_2456410,14.040
6.077,943,-85.688,138.261,SP_856880_1382610,11.880
2.020,944,-82.057,245.920,SP_820570_2459200,14.640
2.142,939,-82.181,246.336,SP_821810_2463360,7.320
1.210,940,-86.736,167.740,SP_867360_1677400,5.640
1.919,921,-84.349,241.095,SP_843490_2410950,7.320
8.928,922,-86.929,154.354,SP_869290_1543540,17.280
1.516,919,-86.722,213.920,SP_867220_2139200,6.480
2.066,920,-82.393,111.051,SP_823930_1110510,7.320
1.566,917,-87.319,178.827,SP_873190_1788270,7.440
2.653,918,-83.398,114.176,SP_833980_1141760,7.680
1.440,915,-87.181,202.540,SP_871810_2025400,9.480
1.343,916,-82.828,111.819,SP_828280_1118190,5.520
1.472,929,-85.461,229.958,SP_854610_2299580,6.240
5.011,930,-82.016,247.983,SP_820160_2479830,16.080
3.427,927,-82.578,112.849,SP_825780_1128490,9.600
2.959,928,-86.350,218.123,SP_863500_2181230,9.480
2.333,925,-86.069,223.431,SP_860690_2234310,7.920
1.087,923,-85.841,227.014,SP_858410_2270140,8.520
1.955,924,-86.920,202.439,SP_869200_2024390,8.040
9.076,969,-85.343,144.149,SP_853430_1441490,15.240
